Number,MSE
1870,0.224496
1871,0.224417
1872,0.224337
1873,0.224258
1874,0.224179
1875,0.224101
1876,0.224023
1877,0.223945
1878,0.223867
1879,0.223789
1880,0.223711
1881,0.223632
1882,0.223553
1883,0.223475
1884,0.223396
1885,0.223317
1886,0.223240
1887,0.223162
1888,0.223085
1889,0.223008
1890,0.222930
1891,0.222853
1892,0.222775
1893,0.222697
1894,0.222619
1895,0.222541
1896,0.222463
1897,0.222385
1898,0.222308
1899,0.222231
1900,0.222155
1901,0.222079
1902,0.222002
1903,0.221926
1904,0.221849
1905,0.221772
1906,0.221694
1907,0.221617
1908,0.221540
1909,0.221463
1910,0.221386
1911,0.221309
1912,0.221234
1913,0.221158
1914,0.221083
1915,0.221007
1916,0.220931
1917,0.220855
1918,0.220779
1919,0.220703
1920,0.220626
1921,0.220550
1922,0.220474
1923,0.220398
1924,0.220321
1925,0.220246
1926,0.220171
1927,0.220096
1928,0.220022
1929,0.219947
1930,0.219872
1931,0.219797
1932,0.219721
1933,0.219646
1934,0.219571
1935,0.219496
1936,0.219420
1937,0.219345
1938,0.219270
1939,0.219195
1940,0.219120
1941,0.219046
1942,0.218972
1943,0.218898
1944,0.218824
1945,0.218750
1946,0.218676
1947,0.218602
1948,0.218528
1949,0.218453
1950,0.218379
1951,0.218305
1952,0.218231
1953,0.218156
1954,0.218082
1955,0.218008
1956,0.217934
1957,0.217860
1958,0.217788
1959,0.217715
1960,0.217642
1961,0.217569
1962,0.217496
1963,0.217423
1964,0.217350
1965,0.217277
1966,0.217204
1967,0.217131
1968,0.217058
1969,0.216984
1970,0.216911
1971,0.216838
1972,0.216765
1973,0.216692
1974,0.216619
1975,0.216547
1976,0.216475
1977,0.216404
1978,0.216332
1979,0.216260
1980,0.216188
1981,0.216116
1982,0.216044
1983,0.215972
1984,0.215900
1985,0.215828
1986,0.215757
1987,0.215685
1988,0.215613
1989,0.215541
1990,0.215469
1991,0.215397
1992,0.215325
1993,0.215254
1994,0.215182
1995,0.215111
1996,0.215041
1997,0.214970
1998,0.214900
1999,0.214829
2000,0.214758
2001,0.214688
2002,0.214617
2003,0.214547
2004,0.214476
2005,0.214405
2006,0.214335
2007,0.214264
2008,0.214194
2009,0.214123
2010,0.214052
2011,0.213982
2012,0.213911
2013,0.213841
2014,0.213771
2015,0.213700
2016,0.213630
2017,0.213561
2018,0.213492
2019,0.213423
2020,0.213354
2021,0.213284
2022,0.213215
2023,0.213145
2024,0.213076
2025,0.213007
2026,0.212937
2027,0.212868
2028,0.212799
2029,0.212730
2030,0.212661
2031,0.212591
2032,0.212522
2033,0.212453
2034,0.212384
2035,0.212315
2036,0.212246
2037,0.212177
2038,0.212108
2039,0.212040
2040,0.211971
2041,0.211904
2042,0.211836
2043,0.211768
2044,0.211700
2045,0.211632
2046,0.211564
2047,0.211496
2048,0.211429
2049,0.211361
2050,0.211293
2051,0.211225
2052,0.211157
2053,0.211090
2054,0.211022
2055,0.210954
2056,0.210887
2057,0.210819
2058,0.210752
2059,0.210684
2060,0.210616
2061,0.210549
2062,0.210482
2063,0.210414
2064,0.210347
2065,0.210280
2066,0.210213
2067,0.210147
2068,0.210081
2069,0.210015
2070,0.209948
2071,0.209882
2072,0.209816
2073,0.209749
2074,0.209683
2075,0.209617
2076,0.209550
2077,0.209484
2078,0.209418
2079,0.209352
2080,0.209286
2081,0.209220
2082,0.209153
2083,0.209087
2084,0.209022
2085,0.208956
2086,0.208890
2087,0.208824
2088,0.208758
2089,0.208692
2090,0.208627
2091,0.208561
2092,0.208496
2093,0.208430
2094,0.208365
2095,0.208300
2096,0.208235
2097,0.208170
2098,0.208106
2099,0.208041
2100,0.207977
2101,0.207912
2102,0.207847
2103,0.207783
2104,0.207718
2105,0.207654
2106,0.207589
2107,0.207524
2108,0.207460
2109,0.207395
2110,0.207331
2111,0.207267
2112,0.207202
2113,0.207138
2114,0.207074
2115,0.207010
2116,0.206946
2117,0.206882
2118,0.206818
2119,0.206754
2120,0.206690
2121,0.206626
2122,0.206562
2123,0.206498
2124,0.206435
2125,0.206371
2126,0.206307
2127,0.206244
2128,0.206181
2129,0.206118
2130,0.206056
2131,0.205993
2132,0.205930
2133,0.205867
2134,0.205804
2135,0.205742
2136,0.205679
2137,0.205616
2138,0.205553
2139,0.205491
2140,0.205428
2141,0.205365
2142,0.205303
2143,0.205240
2144,0.205178
2145,0.205115
2146,0.205053
2147,0.204990
2148,0.204928
2149,0.204866
2150,0.204804
2151,0.204741
2152,0.204679
2153,0.204617
2154,0.204555
2155,0.204493
2156,0.204431
2157,0.204369
2158,0.204307
2159,0.204246
2160,0.204184
2161,0.204123
2162,0.204061
2163,0.204000
2164,0.203938
2165,0.203877
2166,0.203817
2167,0.203756
2168,0.203695
2169,0.203634
2170,0.203573
2171,0.203513
2172,0.203452
2173,0.203391
2174,0.203330
2175,0.203270
2176,0.203209
2177,0.203148
2178,0.203088
2179,0.203027
2180,0.202967
2181,0.202906
2182,0.202846
2183,0.202785
2184,0.202725
2185,0.202665
2186,0.202604
2187,0.202544
2188,0.202484
2189,0.202424
2190,0.202364
2191,0.202304
2192,0.202244
2193,0.202184
2194,0.202124
2195,0.202064
2196,0.202004
2197,0.201945
2198,0.201885
2199,0.201825
2200,0.201766
2201,0.201706
2202,0.201647
2203,0.201587
2204,0.201528
2205,0.201469
2206,0.201410
2207,0.201351
2208,0.201292
2209,0.201234
2210,0.201175
2211,0.201117
2212,0.201058
2213,0.200999
2214,0.200941
2215,0.200882
2216,0.200824
2217,0.200765
2218,0.200707
2219,0.200648
2220,0.200590
2221,0.200532
2222,0.200473
2223,0.200415
2224,0.200357
2225,0.200298
2226,0.200240
2227,0.200182
2228,0.200124
2229,0.200066
2230,0.200008
2231,0.199950
2232,0.199892
2233,0.199834
2234,0.199776
2235,0.199718
2236,0.199661
2237,0.199603
2238,0.199545
2239,0.199488
2240,0.199430
2241,0.199373
2242,0.199315
2243,0.199258
2244,0.199201
2245,0.199143
2246,0.199086
2247,0.199029
2248,0.198972
2249,0.198915
2250,0.198858
2251,0.198801
2252,0.198744
2253,0.198687
2254,0.198631
2255,0.198574
2256,0.198518
2257,0.198462
2258,0.198406
2259,0.198349
2260,0.198293
2261,0.198237
2262,0.198181
2263,0.198124
2264,0.198068
2265,0.198012
2266,0.197956
2267,0.197900
2268,0.197844
2269,0.197788
2270,0.197732
2271,0.197676
2272,0.197620
2273,0.197564
2274,0.197508
2275,0.197452
2276,0.197397
2277,0.197341
2278,0.197285
2279,0.197230
2280,0.197174
2281,0.197118
2282,0.197063
2283,0.197008
2284,0.196952
2285,0.196897
2286,0.196842
2287,0.196786
2288,0.196731
2289,0.196676
2290,0.196621
2291,0.196566
2292,0.196511
2293,0.196456
2294,0.196401
2295,0.196346
2296,0.196291
2297,0.196236
2298,0.196181
2299,0.196127
2300,0.196072
2301,0.196017
2302,0.195963
2303,0.195908
2304,0.195854
2305,0.195799
2306,0.195745
2307,0.195691
2308,0.195637
2309,0.195584
2310,0.195530
2311,0.195476
2312,0.195422
2313,0.195368
2314,0.195315
2315,0.195261
2316,0.195207
2317,0.195153
2318,0.195100
2319,0.195046
2320,0.194993
2321,0.194939
2322,0.194885
2323,0.194832
2324,0.194778
2325,0.194725
2326,0.194672
2327,0.194618
2328,0.194565
2329,0.194512
2330,0.194458
2331,0.194405
2332,0.194352
2333,0.194299
2334,0.194246
2335,0.194192
2336,0.194139
2337,0.194086
2338,0.194033
2339,0.193981
2340,0.193928
2341,0.193875
2342,0.193822
2343,0.193770
2344,0.193717
2345,0.193664
2346,0.193612
2347,0.193559
2348,0.193507
2349,0.193454
2350,0.193402
2351,0.193349
2352,0.193297
2353,0.193245
2354,0.193192
2355,0.193140
2356,0.193088
2357,0.193036
2358,0.192984
2359,0.192932
2360,0.192880
2361,0.192828
2362,0.192776
2363,0.192724
2364,0.192672
2365,0.192620
2366,0.192569
2367,0.192518
2368,0.192466
2369,0.192415
2370,0.192364
2371,0.192313
2372,0.192261
2373,0.192210
2374,0.192159
2375,0.192108
2376,0.192057
2377,0.192006
2378,0.191955
2379,0.191904
2380,0.191853
2381,0.191802
2382,0.191751
2383,0.191700
2384,0.191649
2385,0.191598
2386,0.191547
2387,0.191497
2388,0.191446
2389,0.191395
2390,0.191344
2391,0.191294
2392,0.191243
2393,0.191193
2394,0.191142
2395,0.191092
2396,0.191041
2397,0.190991
2398,0.190940
2399,0.190890
2400,0.190840
2401,0.190789
2402,0.190739
2403,0.190689
2404,0.190639
2405,0.190589
2406,0.190539
2407,0.190489
2408,0.190439
2409,0.190389
2410,0.190339
2411,0.190289
2412,0.190239
2413,0.190190
2414,0.190140
2415,0.190090
2416,0.190040
2417,0.189991
2418,0.189941
2419,0.189892
2420,0.189842
2421,0.189793
2422,0.189743
2423,0.189694
2424,0.189644
2425,0.189595
2426,0.189546
2427,0.189497
2428,0.189447
2429,0.189398
2430,0.189349
2431,0.189300
2432,0.189251
2433,0.189202
2434,0.189153
2435,0.189105
2436,0.189056
2437,0.189008
2438,0.188959
2439,0.188911
2440,0.188862
2441,0.188814
2442,0.188766
2443,0.188717
2444,0.188669
2445,0.188620
2446,0.188572
2447,0.188524
2448,0.188476
2449,0.188427
2450,0.188379
2451,0.188331
2452,0.188283
2453,0.188235
2454,0.188187
2455,0.188139
2456,0.188091
2457,0.188043
2458,0.187995
2459,0.187947
2460,0.187899
2461,0.187851
2462,0.187803
2463,0.187756
2464,0.187708
2465,0.187660
2466,0.187612
2467,0.187565
2468,0.187517
2469,0.187469
2470,0.187422
2471,0.187374
2472,0.187327
2473,0.187279
2474,0.187232
2475,0.187185
2476,0.187137
2477,0.187090
2478,0.187043
2479,0.186996
2480,0.186949
2481,0.186901
2482,0.186854
2483,0.186807
2484,0.186760
2485,0.186713
2486,0.186666
2487,0.186619
2488,0.186572
2489,0.186526
2490,0.186479
2491,0.186432
2492,0.186385
2493,0.186339
2494,0.186292
2495,0.186245
2496,0.186199
2497,0.186152
2498,0.186106
2499,0.186059
2500,0.186013
2501,0.185966
2502,0.185920
2503,0.185873
2504,0.185827
2505,0.185781
2506,0.185735
2507,0.185688
2508,0.185642
2509,0.185596
2510,0.185550
2511,0.185504
2512,0.185458
2513,0.185413
2514,0.185367
2515,0.185321
2516,0.185276
2517,0.185230
2518,0.185185
2519,0.185139
2520,0.185094
2521,0.185048
2522,0.185003
2523,0.184957
2524,0.184912
2525,0.184866
2526,0.184821
2527,0.184776
2528,0.184730
2529,0.184685
2530,0.184640
2531,0.184595
2532,0.184549
2533,0.184504
2534,0.184459
2535,0.184414
2536,0.184369
2537,0.184324
2538,0.184279
2539,0.184234
2540,0.184189
2541,0.184144
2542,0.184099
2543,0.184054
2544,0.184009
2545,0.183965
2546,0.183920
2547,0.183875
2548,0.183830
2549,0.183786
2550,0.183741
2551,0.183696
2552,0.183652
2553,0.183607
2554,0.183563
2555,0.183518
2556,0.183474
2557,0.183429
2558,0.183385
2559,0.183340
2560,0.183296
2561,0.183252
2562,0.183208
2563,0.183163
2564,0.183119
2565,0.183075
2566,0.183031
2567,0.182987
2568,0.182943
2569,0.182899
2570,0.182855
2571,0.182811
2572,0.182767
2573,0.182723
2574,0.182679
2575,0.182635
2576,0.182592
2577,0.182548
2578,0.182504
2579,0.182461
2580,0.182417
2581,0.182373
2582,0.182330
2583,0.182286
2584,0.182243
2585,0.182199
2586,0.182156
2587,0.182112
2588,0.182069
2589,0.182025
2590,0.181982
2591,0.181939
2592,0.181896
2593,0.181852
2594,0.181809
2595,0.181766
2596,0.181723
2597,0.181680
2598,0.181637
2599,0.181594
2600,0.181551
2601,0.181508
2602,0.181465
2603,0.181422
2604,0.181379
2605,0.181337
2606,0.181294
2607,0.181252
2608,0.181209
2609,0.181167
2610,0.181124
2611,0.181082
2612,0.181040
2613,0.180997
2614,0.180955
2615,0.180912
2616,0.180870
2617,0.180828
2618,0.180786
2619,0.180743
2620,0.180701
2621,0.180659
2622,0.180617
2623,0.180575
2624,0.180532
2625,0.180490
2626,0.180448
2627,0.180406
2628,0.180364
2629,0.180322
2630,0.180280
2631,0.180238
2632,0.180196
2633,0.180154
2634,0.180113
2635,0.180071
2636,0.180029
2637,0.179987
2638,0.179945
2639,0.179904
2640,0.179862
2641,0.179820
2642,0.179779
2643,0.179737
2644,0.179696
2645,0.179654
2646,0.179612
2647,0.179571
2648,0.179529
2649,0.179488
2650,0.179447
2651,0.179405
2652,0.179364
2653,0.179323
2654,0.179281
2655,0.179240
2656,0.179199
2657,0.179158
2658,0.179117
2659,0.179075
2660,0.179034
2661,0.178993
2662,0.178952
2663,0.178911
2664,0.178870
2665,0.178829
2666,0.178788
2667,0.178748
2668,0.178707
2669,0.178666
2670,0.178625
2671,0.178584
2672,0.178544
2673,0.178503
2674,0.178462
2675,0.178422
2676,0.178381
2677,0.178340
2678,0.178300
2679,0.178259
2680,0.178219
2681,0.178178
2682,0.178138
2683,0.178097
2684,0.178057
2685,0.178017
2686,0.177976
2687,0.177936
2688,0.177896
2689,0.177856
2690,0.177815
2691,0.177775
2692,0.177735
2693,0.177695
2694,0.177655
2695,0.177615
2696,0.177575
2697,0.177535
2698,0.177495
2699,0.177455
2700,0.177415
2701,0.177375
2702,0.177335
2703,0.177295
2704,0.177255
2705,0.177216
2706,0.177176
2707,0.177136
2708,0.177097
2709,0.177057
2710,0.177018
2711,0.176979
2712,0.176939
2713,0.176900
2714,0.176861
2715,0.176821
2716,0.176782
2717,0.176743
2718,0.176704
2719,0.176664
2720,0.176625
2721,0.176586
2722,0.176547
2723,0.176508
2724,0.176469
2725,0.176430
2726,0.176391
2727,0.176352
2728,0.176313
2729,0.176274
2730,0.176235
2731,0.176196
2732,0.176157
2733,0.176118
2734,0.176079
2735,0.176040
2736,0.176002
2737,0.175963
2738,0.175924
2739,0.175885
2740,0.175847
2741,0.175808
2742,0.175769
2743,0.175731
2744,0.175692
2745,0.175653
2746,0.175615
2747,0.175576
2748,0.175538
2749,0.175499
2750,0.175461
2751,0.175422
2752,0.175384
2753,0.175346
2754,0.175307
2755,0.175269
2756,0.175231
2757,0.175192
2758,0.175154
2759,0.175116
2760,0.175078
2761,0.175039
2762,0.175001
2763,0.174963
2764,0.174925
2765,0.174887
2766,0.174849
2767,0.174811
2768,0.174773
2769,0.174735
2770,0.174697
2771,0.174659
2772,0.174621
2773,0.174583
2774,0.174546
2775,0.174508
2776,0.174470
2777,0.174432
2778,0.174395
2779,0.174357
2780,0.174319
2781,0.174282
2782,0.174244
2783,0.174206
2784,0.174169
2785,0.174131
2786,0.174094
2787,0.174056
2788,0.174019
2789,0.173981
2790,0.173944
2791,0.173907
2792,0.173869
2793,0.173832
2794,0.173795
2795,0.173757
2796,0.173720
2797,0.173683
2798,0.173646
2799,0.173609
2800,0.173571
2801,0.173534
2802,0.173497
2803,0.173460
2804,0.173423
2805,0.173386
2806,0.173349
2807,0.173312
2808,0.173275
2809,0.173238
2810,0.173202
2811,0.173165
2812,0.173128
2813,0.173091
2814,0.173054
2815,0.173018
2816,0.172981
2817,0.172944
2818,0.172907
2819,0.172871
2820,0.172834
2821,0.172798
2822,0.172761
2823,0.172724
2824,0.172688
2825,0.172651
2826,0.172615
2827,0.172578
2828,0.172542
2829,0.172506
2830,0.172469
2831,0.172433
2832,0.172397
2833,0.172361
2834,0.172325
2835,0.172289
2836,0.172253
2837,0.172217
2838,0.172181
2839,0.172145
2840,0.172109
2841,0.172073
2842,0.172037
2843,0.172001
2844,0.171965
2845,0.171929
2846,0.171894
2847,0.171858
2848,0.171822
2849,0.171786
2850,0.171750
2851,0.171715
2852,0.171679
2853,0.171643
2854,0.171608
2855,0.171572
2856,0.171536
2857,0.171501
2858,0.171465
2859,0.171429
2860,0.171394
2861,0.171358
2862,0.171323
2863,0.171287
2864,0.171252
2865,0.171217
2866,0.171181
2867,0.171146
2868,0.171110
2869,0.171075
2870,0.171040
2871,0.171004
2872,0.170969
2873,0.170934
2874,0.170899
2875,0.170863
2876,0.170828
2877,0.170793
2878,0.170758
2879,0.170723
2880,0.170688
2881,0.170653
2882,0.170617
2883,0.170582
2884,0.170547
2885,0.170512
2886,0.170478
2887,0.170443
2888,0.170408
2889,0.170373
2890,0.170338
2891,0.170303
2892,0.170268
2893,0.170233
2894,0.170199
2895,0.170164
2896,0.170129
2897,0.170094
2898,0.170060
2899,0.170025
2900,0.169990
2901,0.169956
2902,0.169921
2903,0.169887
2904,0.169852
2905,0.169818
2906,0.169783
2907,0.169749
2908,0.169714
2909,0.169680
2910,0.169645
2911,0.169611
2912,0.169577
2913,0.169542
2914,0.169508
2915,0.169474
2916,0.169439
2917,0.169405
2918,0.169371
2919,0.169337
2920,0.169303
2921,0.169269
2922,0.169234
2923,0.169200
2924,0.169166
2925,0.169132
2926,0.169098
2927,0.169064
2928,0.169030
2929,0.168996
2930,0.168962
2931,0.168928
2932,0.168894
2933,0.168861
2934,0.168827
2935,0.168793
2936,0.168759
2937,0.168725
2938,0.168692
2939,0.168658
2940,0.168624
2941,0.168590
2942,0.168557
2943,0.168523
2944,0.168489
2945,0.168456
2946,0.168422
2947,0.168389
2948,0.168355
2949,0.168322
2950,0.168288
2951,0.168255
2952,0.168221
2953,0.168188
2954,0.168154
2955,0.168121
2956,0.168088
2957,0.168054
2958,0.168021
2959,0.167988
2960,0.167955
2961,0.167921
2962,0.167888
2963,0.167855
2964,0.167822
2965,0.167788
2966,0.167755
2967,0.167722
2968,0.167689
2969,0.167656
2970,0.167623
2971,0.167590
2972,0.167557
2973,0.167524
2974,0.167491
2975,0.167458
2976,0.167426
2977,0.167393
2978,0.167360
2979,0.167327
2980,0.167295
2981,0.167262
2982,0.167230
2983,0.167197
2984,0.167164
2985,0.167132
2986,0.167099
2987,0.167067
2988,0.167034
2989,0.167001
2990,0.166969
2991,0.166937
2992,0.166904
2993,0.166872
2994,0.166839
2995,0.166807
2996,0.166774
2997,0.166742
2998,0.166710
2999,0.166677
3000,0.166645
3001,0.166613
3002,0.166580
3003,0.166548
3004,0.166516
3005,0.166484
3006,0.166451
3007,0.166419
3008,0.166387
3009,0.166355
3010,0.166323
3011,0.166291
3012,0.166259
3013,0.166226
3014,0.166194
3015,0.166162
3016,0.166130
3017,0.166098
3018,0.166066
3019,0.166034
3020,0.166003
3021,0.165971
3022,0.165939
3023,0.165907
3024,0.165875
3025,0.165843
3026,0.165811
3027,0.165780
3028,0.165748
3029,0.165716
3030,0.165684
3031,0.165653
3032,0.165621
3033,0.165589
3034,0.165557
3035,0.165526
3036,0.165494
3037,0.165463
3038,0.165431
3039,0.165399
3040,0.165368
3041,0.165336
3042,0.165305
3043,0.165273
3044,0.165242
3045,0.165211
3046,0.165179
3047,0.165148
3048,0.165116
3049,0.165085
3050,0.165054
3051,0.165022
3052,0.164991
3053,0.164960
3054,0.164928
3055,0.164897
3056,0.164866
3057,0.164835
3058,0.164804
3059,0.164772
3060,0.164741
3061,0.164710
3062,0.164679
3063,0.164648
3064,0.164617
3065,0.164586
3066,0.164555
3067,0.164524
3068,0.164493
3069,0.164462
3070,0.164431
3071,0.164400
3072,0.164369
3073,0.164338
3074,0.164308
3075,0.164277
3076,0.164246
3077,0.164215
3078,0.164184
3079,0.164154
3080,0.164123
3081,0.164092
3082,0.164061
3083,0.164031
3084,0.164000
3085,0.163969
3086,0.163939
3087,0.163908
3088,0.163878
3089,0.163847
3090,0.163817
3091,0.163786
3092,0.163756
3093,0.163725
3094,0.163695
3095,0.163664
3096,0.163634
3097,0.163603
3098,0.163573
3099,0.163543
3100,0.163512
3101,0.163482
3102,0.163452
3103,0.163421
3104,0.163391
3105,0.163361
3106,0.163330
3107,0.163300
3108,0.163270
3109,0.163240
3110,0.163210
3111,0.163180
3112,0.163149
3113,0.163119
3114,0.163089
3115,0.163059
3116,0.163029
3117,0.162999
3118,0.162969
3119,0.162939
3120,0.162909
3121,0.162879
3122,0.162849
3123,0.162819
3124,0.162789
3125,0.162760
3126,0.162730
3127,0.162700
3128,0.162670
3129,0.162640
3130,0.162610
3131,0.162581
3132,0.162551
3133,0.162521
3134,0.162492
3135,0.162462
3136,0.162432
3137,0.162403
3138,0.162373
3139,0.162343
3140,0.162314
3141,0.162284
3142,0.162255
3143,0.162225
3144,0.162196
3145,0.162166
3146,0.162137
3147,0.162107
3148,0.162078
3149,0.162049
3150,0.162019
3151,0.161990
3152,0.161961
3153,0.161932
3154,0.161902
3155,0.161873
3156,0.161844
3157,0.161815
3158,0.161785
3159,0.161756
3160,0.161727
3161,0.161698
3162,0.161669
3163,0.161640
3164,0.161611
3165,0.161582
3166,0.161552
3167,0.161523
3168,0.161494
3169,0.161465
3170,0.161436
3171,0.161407
3172,0.161378
3173,0.161350
3174,0.161321
3175,0.161292
3176,0.161263
3177,0.161234
3178,0.161205
3179,0.161176
3180,0.161147
3181,0.161119
3182,0.161090
3183,0.161061
3184,0.161032
3185,0.161004
3186,0.160975
3187,0.160946
3188,0.160918
3189,0.160889
3190,0.160860
3191,0.160832
3192,0.160803
3193,0.160774
3194,0.160746
3195,0.160717
3196,0.160689
3197,0.160660
3198,0.160632
3199,0.160603
3200,0.160575
3201,0.160546
3202,0.160518
3203,0.160490
3204,0.160461
3205,0.160433
3206,0.160405
3207,0.160376
3208,0.160348
3209,0.160320
3210,0.160291
3211,0.160263
3212,0.160235
3213,0.160207
3214,0.160178
3215,0.160150
3216,0.160122
3217,0.160094
3218,0.160066
3219,0.160038
3220,0.160009
3221,0.159981
3222,0.159953
3223,0.159925
3224,0.159897
3225,0.159869
3226,0.159841
3227,0.159813
3228,0.159785
3229,0.159757
3230,0.159729
3231,0.159701
3232,0.159673
3233,0.159645
3234,0.159618
3235,0.159590
3236,0.159562
3237,0.159534
3238,0.159506
3239,0.159478
3240,0.159451
3241,0.159423
3242,0.159395
3243,0.159367
3244,0.159340
3245,0.159312
3246,0.159284
3247,0.159256
3248,0.159229
3249,0.159201
3250,0.159174
3251,0.159146
3252,0.159118
3253,0.159091
3254,0.159063
3255,0.159036
3256,0.159008
3257,0.158981
3258,0.158953
3259,0.158926
3260,0.158898
3261,0.158871
3262,0.158843
3263,0.158816
3264,0.158789
3265,0.158761
3266,0.158734
3267,0.158707
3268,0.158679
3269,0.158652
3270,0.158625
3271,0.158597
3272,0.158570
3273,0.158543
3274,0.158516
3275,0.158488
3276,0.158461
3277,0.158434
3278,0.158407
3279,0.158380
3280,0.158353
3281,0.158326
3282,0.158298
3283,0.158271
3284,0.158244
3285,0.158217
3286,0.158190
3287,0.158163
3288,0.158136
3289,0.158109
3290,0.158082
3291,0.158055
3292,0.158028
